Event.Num,Jet.PT,Jet.Eta,Jet.Phi,Jet.Mass,label
570,369.47375,0.9742273000000001,-0.668475,85.184089,0.0
571,425.62042,1.0508521,2.6352355,101.05369,0.0
572,350.19216,-0.339837,-2.368779,90.845672,0.0
573,397.98684,2.1480135,0.42415519999999995,96.593032,0.0
575,331.35675,-0.24704600000000002,-0.082842,66.782135,0.0
576,387.49672999999996,-0.832583,-2.999925,102.57796,0.0
577,369.64052999999996,-1.415029,0.3651267,115.65698,0.0
578,385.07448999999997,-2.0112759999999996,-0.710487,106.02186999999999,0.0
579,385.64547000000005,1.1284399,-2.391228,102.54733,0.0
580,311.18048,-0.489097,1.9663628,86.024345,0.0
583,404.5707,-1.678319,-0.923058,107.53926000000001,0.0
584,324.25186,-0.968881,-2.5005319999999998,106.48749,0.0
585,335.01901000000004,-2.323123,-1.7873869999999998,73.62949300000001,0.0
588,382.70419,1.7994821,0.9594671999999999,85.38134699999999,0.0
589,365.7814,-1.317978,2.4203126,172.44353999999998,0.0
590,422.37841,1.0352879000000001,-0.671888,82.352142,0.0
591,302.70776,-1.206645,-0.19539,99.8964,0.0
593,266.31912,0.8453197,1.0808836000000002,61.981636,0.0
595,361.22811,-0.155354,2.3218447999999996,95.204849,0.0
596,304.72122,-2.3070619999999997,-1.032995,95.519851,0.0
597,325.21102,0.25494490000000003,-1.6201510000000001,77.78025,0.0
598,398.1571,1.3869583,-1.227801,101.34680999999999,0.0
599,387.47122,0.8750339,-1.481206,75.71746800000001,0.0
600,300.70724,-0.003535,1.5006678999999998,95.897193,0.0
601,414.10446,-0.17960299999999998,-0.8336100000000001,153.03961,0.0
602,421.37805,0.2131853,2.7347586,85.922737,0.0
603,335.00976,-0.336713,1.8163678,81.46799399999999,0.0
605,368.38948999999997,-2.109659,-0.168128,86.373703,0.0
606,303.4512,0.6978274999999999,-1.9890889999999999,76.659378,0.0
607,376.48098,0.9997668,1.9786887999999998,90.306503,0.0
609,435.62219000000005,-1.5729,-2.158482,202.73802,0.0
610,375.82177,1.1865708000000001,1.6923519,84.061599,0.0
612,416.30661000000003,-1.083923,1.6840691000000003,88.871635,0.0
613,438.60647,2.2326563999999998,-2.164026,107.57583999999999,0.0
614,388.34198,-1.8090849999999998,-0.181417,88.881774,0.0
615,351.90398999999996,-0.377276,0.9867729,77.324874,0.0
617,275.55191,-1.9305290000000002,-2.35491,74.600776,0.0
620,411.17907,-1.269391,-2.6148700000000002,89.785072,0.0
621,283.26495,-1.033456,-2.554831,119.06707,0.0
623,264.58898,-2.413766,1.7271718999999996,75.601318,0.0
624,430.2481,-1.112681,-1.092388,87.31976999999999,0.0
625,360.05172000000005,1.1490657,1.599906,179.94509,0.0
626,460.27907999999996,-0.9178270000000001,-2.622846,89.47834,0.0
627,370.4642,-1.588228,-0.46638900000000005,93.52713,0.0
629,342.79681,-0.960577,-2.379286,125.34982,0.0
630,367.51644,0.15756810000000002,-2.99892,97.862052,0.0
632,370.67251,0.31572790000000006,0.3646988,86.856216,0.0
633,360.5418,-0.8986709999999999,-0.791041,118.9246,0.0
635,300.23922000000005,-0.053857,-2.870188,105.97162,0.0
636,271.60472999999996,0.5361199000000001,2.3363153,103.20149,0.0
637,354.54986,-0.068078,-1.209488,91.500564,0.0
638,275.71597,-2.2147580000000002,-2.451212,67.555984,0.0
639,420.70605,-1.233378,1.4181608,141.09707,0.0
642,329.25772,-0.810236,-1.637832,83.991218,0.0
643,285.07144,-2.828426,-2.085327,50.198436,0.0
644,440.71770999999995,0.6564241999999999,-0.522133,165.6203,0.0
647,362.05722000000003,0.5793944999999999,1.7678371,89.971962,0.0
648,373.59915,1.8526705,-3.122923,95.206375,0.0
649,355.86636,1.6112662,-1.047413,98.768211,0.0
650,294.73663,0.1263787,0.5744005999999999,76.5326,0.0
651,332.04068,-1.151701,2.429815,94.597335,0.0
653,338.87203999999997,0.8050147,-1.0495729999999999,68.733154,0.0
655,342.88671,0.1880859,3.0656947999999997,82.60185200000001,0.0
656,409.66497000000004,-0.397771,1.3165148000000002,82.725463,0.0
658,284.83263999999997,-1.5535370000000002,-2.885754,75.38280400000001,0.0
659,319.71542,-0.652209,-0.633214,74.02845,0.0
660,352.76992,2.3034617,2.2195656,73.17289699999999,0.0
661,315.26336000000003,-0.165892,1.0920872,66.63919,0.0
662,356.34674,-1.609318,0.6053691999999999,81.319496,0.0
663,376.99453,1.6701897,-0.267433,78.788848,0.0
664,313.54623,1.7026445,-1.7336619999999998,131.49961000000002,0.0
665,403.20037,-2.272251,1.7985607,86.874313,0.0
666,408.16906,2.1734659,0.3460817,101.61848,0.0
667,381.3999,2.1972072,-0.6933560000000001,93.527061,0.0
668,292.36334,2.0754644,0.9660795,71.209968,0.0
669,378.74685,-1.348539,-0.355488,101.23616,0.0
670,404.99508,-0.053105999999999993,2.2012734,95.645507,0.0
671,415.52111,-1.530988,1.1461927,89.39254,0.0
672,387.81073,-1.0026760000000001,1.3120083,82.784256,0.0
673,331.27117000000004,2.1589188,0.5473225,104.62241,0.0
674,374.03683,1.3516492,-0.22584899999999997,91.73188,0.0
675,367.2366,-1.7787,-2.908216,98.150993,0.0
676,279.21837999999997,2.1793146,-0.8392729999999999,117.60713,0.0
677,345.65066,-0.643105,2.7873982999999996,67.84689300000001,0.0
678,365.25133999999997,-1.212109,1.1146161,79.806526,0.0
679,345.97616,-1.605769,1.0194621,65.056861,0.0
680,335.47537,0.0954702,-2.791378,71.87545,0.0
681,280.23254,0.6480927,0.9432279,96.079155,0.0
682,356.52642000000003,0.4747527,1.5689537,85.905365,0.0
683,385.74062999999995,-0.263681,-2.447004,125.25786000000001,0.0
685,291.57049,0.24842350000000002,-1.32431,72.676277,0.0
686,464.56341,0.5030867,1.1181799,92.38531400000001,0.0
687,390.59552,-0.8441379999999999,-2.568521,104.12628000000001,0.0
688,426.18478,1.4886611,-2.605874,149.66482,0.0
689,275.69976,2.2186136000000003,2.9224683999999996,75.904365,0.0
690,322.63433,2.1577069,0.48144659999999995,86.906738,0.0
691,312.82241,1.3315045,-1.14925,81.37930300000001,0.0
692,364.92638999999997,-1.433075,0.3156659,89.912696,0.0
693,429.16222999999997,-0.22463899999999998,3.0941631000000003,120.66288,0.0
694,262.71157,1.3635882,2.2051231,110.43019,0.0
695,375.08786000000003,-0.192093,2.2914331000000003,104.66202,0.0
696,303.70059,0.35942820000000003,-1.262524,75.857399,0.0
697,353.60015,-0.8185319999999999,2.1838583,112.7154,0.0
698,351.68167,1.8093241000000002,-1.538211,76.431648,0.0
699,515.71527,1.0945486999999998,-2.205698,190.184,0.0
702,387.08776,0.9307546999999998,-2.6545099999999997,125.02423,0.0
703,375.07171,-1.2826030000000002,2.258058,85.54915600000001,0.0
704,465.75897000000003,-0.60923,-1.197076,88.270263,0.0
706,285.22207000000003,0.3933731,-0.203549,107.19463999999999,0.0
708,289.37323,1.9575178,2.4771964,99.016799,0.0
709,394.11611,0.9372789,-1.3954030000000002,134.47263999999998,0.0
710,356.70187000000004,0.38799659999999997,2.527405,100.07064,0.0
712,390.71664,0.6920778000000001,2.6194944,83.763801,0.0
713,467.824,0.8202548000000001,1.9863905,56.887062,0.0
714,351.85995,0.9095316999999999,-1.246687,80.33144300000001,0.0
718,407.99206000000004,1.8996800999999999,-0.268176,98.169433,0.0
719,339.69125,-0.369571,1.4587715,102.07175,0.0
720,418.24844,-0.032718000000000004,-0.28713099999999997,92.689041,0.0
721,403.69754,0.5406917,2.4302349,101.53633,0.0
722,394.19174,0.7805268,3.1402695,125.06067,0.0
723,422.8457,1.8853776999999998,-2.576692,105.33295,0.0
724,373.49356,-0.21524699999999997,-3.005239,82.771202,0.0
725,432.60202000000004,-0.094828,0.119025,84.79746999999999,0.0
726,267.85573999999997,1.9595323,0.6719793000000001,85.059501,0.0
727,403.09252000000004,-0.189923,2.6415045,214.82687,0.0
728,396.83007000000003,1.2147752,1.016571,90.81079100000001,0.0
729,360.47722999999996,1.0876965,-1.486646,83.727378,0.0
730,414.4216,1.4838866000000002,-1.983702,103.40621,0.0
731,371.78558,-1.7306979999999998,1.3780709999999998,94.12733399999999,0.0
733,374.94183,1.7445526999999998,-1.683418,67.834518,0.0
734,357.17607999999996,-0.40019,-0.7554310000000001,88.41100300000001,0.0
735,336.64102,-2.623211,-1.820775,119.36899,0.0
736,397.94647000000003,-0.377712,1.6636252,70.239913,0.0
738,301.2948,-1.2967950000000001,2.8305597000000002,38.242183000000004,0.0
739,321.50756,0.9755388,2.9306685000000003,61.372402,0.0
740,317.87573,0.9796718000000001,1.7601474,84.37191700000001,0.0
742,379.76254,0.7960579000000001,-0.129177,79.197456,0.0
743,314.08333999999996,-0.8338709999999999,-1.595505,79.87078000000001,0.0
744,349.01974,0.1878408,1.3493788,81.833442,0.0
746,424.61019000000005,-2.229282,1.8977974999999998,89.747695,0.0
747,326.406,-0.845295,-2.059013,125.26861000000001,0.0
748,380.39892000000003,-0.925881,2.9661058999999996,98.396072,0.0
750,375.03106,-1.1500549999999998,1.4832968,68.167541,0.0
752,277.91024,0.7371274,2.8006777,69.529853,0.0
753,512.72589,0.9706406999999999,3.1368503,68.79219,0.0
755,290.16629,-0.887323,1.3143501,90.985321,0.0
756,424.31143,-0.842829,-2.1257349999999997,87.240501,0.0
757,421.8417,0.24988760000000002,2.1640181,161.28543,0.0
758,299.50891,-1.210439,-2.517445,45.463405,0.0
759,353.72073,-1.236682,-0.790636,82.777343,0.0
760,411.12429,-0.239806,-1.647629,117.43348999999999,0.0
761,384.28866,-0.6772279999999999,1.033724,74.90459399999999,0.0
762,762.01623,0.5174237,0.2106487,284.00003,0.0
763,507.10104,1.7691351999999998,1.8293496999999999,90.760917,0.0
764,363.63229,0.6197459,0.0737735,101.0771,0.0
765,255.14372000000003,-1.835537,-2.833062,80.078292,0.0
766,478.54735999999997,-1.184909,1.7003873999999999,111.19162,0.0
767,288.55377000000004,1.0386520000000001,0.9430706,42.163169,0.0
768,266.36428,-1.094818,-1.9110080000000003,92.619834,0.0
769,333.55069,-0.628674,0.1737526,73.599502,0.0
772,316.75667999999996,-0.933508,0.3577181,82.629203,0.0
773,284.70297,0.21473939999999997,-1.0954760000000001,65.590621,0.0
774,291.84182000000004,1.9219855,-1.168387,62.515018000000005,0.0
775,400.4121,0.5903331,-2.2252259999999997,79.587455,0.0
776,371.10284,-1.242518,-0.336995,84.063873,0.0
777,330.59762,-0.795812,2.9841451,94.432434,0.0
778,297.00119,0.4097151,-0.394487,66.369384,0.0
779,279.20416,-0.576996,-1.025348,79.118515,0.0
780,261.53607,0.339271,1.5815362,77.091514,0.0
782,435.47509,-1.225447,-2.240767,106.86377,0.0
783,313.99748999999997,1.6977783,-1.945914,74.365425,0.0
785,456.3862,-0.269637,-0.438079,103.97779,0.0
786,299.49005,-2.8726119999999997,2.1693882,94.343338,0.0
787,429.82061,-2.428241,0.8182994,97.620491,0.0
789,415.26193,-0.606579,-1.049311,132.44271,0.0
790,288.45129,1.8674771000000001,-1.016329,75.353248,0.0
791,305.28963999999996,0.5465934,0.038152,67.566223,0.0
792,493.36618,-0.708609,-1.413208,93.093704,0.0
793,290.41292999999996,-1.8384310000000001,0.6165347,81.35146999999999,0.0
794,266.38313999999997,-0.987348,2.1484553,77.86754599999999,0.0
795,409.1661,-1.312965,-1.803163,92.656189,0.0
796,397.9414,1.8411959999999998,-3.1309419999999997,99.994506,0.0
797,328.57415,-2.2875919999999996,2.2508373,83.34405500000001,0.0
798,275.87158,-0.12253399999999999,0.3868241,83.243125,0.0
799,397.84837999999996,-0.53156,2.7102334,87.74787099999999,0.0
801,451.93063,1.4950983999999998,-0.253969,93.196365,0.0
802,382.13732000000005,-0.997085,-1.968366,84.276969,0.0
803,300.62532999999996,1.3129171,-1.600875,107.88346000000001,0.0
804,334.12248999999997,-0.86108,-0.48798199999999997,112.81456999999999,0.0
805,359.11026,-0.772932,-1.9881229999999999,82.504173,0.0
807,419.38995,0.06561410000000001,1.4752116000000002,138.96266,0.0
808,314.66564,0.6366768,0.5161928,80.18016800000001,0.0
810,429.86758,-1.8857720000000002,0.1924887,95.97152700000001,0.0
811,362.52513999999996,0.784563,0.0869678,65.405822,0.0
812,363.21227999999996,-0.21565,2.7524832999999997,95.688362,0.0
813,264.46936,2.0368423,-2.282341,81.29633299999999,0.0
814,370.67337000000003,1.6134266000000002,0.10362139999999999,107.72118,0.0
816,331.86003999999997,-1.184113,2.4451419999999997,127.00135,0.0
817,351.36654,-1.107071,2.8020491,120.32363000000001,0.0
818,319.30777,0.9176426999999999,-2.510336,86.688331,0.0
819,382.49166,0.5004008,2.202754,91.355468,0.0
820,504.06967000000003,0.4783277,0.378799,91.573829,0.0
821,456.67636,1.4595681999999999,2.9775478,98.628906,0.0
822,452.43602999999996,-0.579252,0.41201940000000004,51.515934,0.0
823,418.63058,1.1723513,-0.9307850000000001,96.523025,0.0
824,483.7153,-1.36595,-0.31096799999999997,177.21353,0.0
825,398.16827,-0.962521,2.3674445,91.95123199999999,0.0
827,481.75392999999997,0.1693382,1.9395961,80.959259,0.0
829,456.32320999999996,-0.289572,2.6015048,71.654655,0.0
830,427.43945,1.2919962999999999,1.182125,129.35778,0.0
831,338.15274,1.6484415000000001,0.0327955,90.533035,0.0
832,469.38739000000004,-1.072882,3.0812928,152.43049,0.0
834,415.20732999999996,-1.509102,2.3428218,94.918243,0.0
835,392.71438,0.4848901,0.4508927,96.254409,0.0
836,413.1809,1.2233111,-1.189141,87.505714,0.0
837,439.45016,-0.5517270000000001,0.803779,99.946495,0.0
838,440.71407999999997,-0.9956709999999999,2.6131284,98.268333,0.0
841,298.68606,-0.49003900000000006,-1.9415369999999998,45.403011,0.0
842,335.26385,-0.100708,-1.4610319999999999,95.99170600000001,0.0
843,370.35876,1.609286,1.2656688,94.885284,0.0
845,268.0285,1.6697018,2.1154842,50.193622,0.0
846,418.039,-0.23041,-1.4995829999999999,109.73641,0.0
848,287.34036000000003,-1.8995360000000001,-1.968434,122.7091,0.0
849,413.98214,1.9801695,-0.05584,68.05754,0.0
851,356.09674,0.2694265,1.1818028,57.809135,0.0
852,293.55499,-1.724879,2.1030008,76.961624,0.0
853,387.18527,-0.54414,-1.3606610000000001,99.467453,0.0
854,311.91235,-1.7243110000000001,2.2740917,94.193191,0.0
855,507.90700999999996,0.3136134,2.0046873,148.20001000000002,0.0
857,377.74731,-0.891418,1.3492736,102.58476,0.0
858,488.738,0.3299048,0.0500115,62.697658,0.0
862,301.42846000000003,-0.768289,2.7091602999999997,86.710113,0.0
864,315.38931,0.1198201,-0.697585,102.18426,0.0
865,298.33052999999995,-0.9722280000000001,2.6056761,76.065712,0.0
866,354.22451,0.2945042,-2.3521080000000003,85.297149,0.0
868,374.56703999999996,-0.981367,-2.958024,76.232414,0.0
870,403.91851,1.6984576,-0.415038,101.70733,0.0
871,268.34075,-1.255349,-1.532549,53.879946999999994,0.0
872,377.73751,-1.569536,0.6486010999999999,89.603752,0.0
873,395.97305,0.4163781,-2.365976,86.66857900000001,0.0
876,271.7539,0.2179484,-2.514303,69.50959,0.0
877,329.48449,0.190099,1.2025157,68.59781600000001,0.0
878,299.09997000000004,0.8937852,1.0759658,71.111267,0.0
879,454.19420999999994,-0.224316,2.0172286,80.752243,0.0
880,314.85363,-0.660357,0.5794745,73.96176899999999,0.0
881,314.23266,0.9433295,-0.102584,92.27857900000001,0.0
882,370.02365,1.0167141,-2.5935770000000002,66.910163,0.0
883,386.19628,-0.8728899999999999,0.9975181999999999,79.64967299999999,0.0
884,393.60226,1.1110204,2.9943084,85.924964,0.0
885,351.58783,-0.5878260000000001,-2.6058470000000002,82.10470500000001,0.0
886,440.12057000000004,1.1937567,-1.051947,107.64577,0.0
887,294.43203,-1.711257,-1.3867479999999999,69.467102,0.0
888,412.67535,-0.865712,-2.6566509999999997,78.606987,0.0
889,298.69647000000003,0.1354456,-0.47714399999999996,78.66062099999999,0.0
890,383.08511,-0.901216,-1.222167,87.185295,0.0
891,442.7879,-1.215023,-1.019075,150.4591,0.0
892,291.70378999999997,0.887076,1.8808745,81.58229,0.0
896,407.20684,-1.1804,1.9353201,149.13415,0.0
897,357.82919,-0.40670700000000004,2.1173014,105.11193,0.0
898,408.62695,-0.758502,0.3166099,242.09248,0.0
900,355.92086,0.2645442,0.0038929999999999998,70.26140500000001,0.0
902,369.38928,1.6514349999999998,1.0410627000000001,87.77242199999999,0.0
903,391.31068999999997,-0.707092,2.1106800999999997,86.83641,0.0
904,600.1501400000001,0.8545828999999999,-1.535272,134.91917,0.0
905,388.17627000000005,-1.45403,-1.938521,79.165351,0.0
906,322.83395,-0.7369680000000001,1.8758685000000002,86.37290899999999,0.0
907,369.24032,1.5254782,-2.6562900000000003,83.675552,0.0
909,409.1835,-0.860908,-2.781752,58.30261899999999,0.0
910,402.1737,0.4724608,1.916033,78.468917,0.0
911,273.88894,1.0668902,2.7478387000000004,84.06264499999999,0.0
914,351.06829,2.264872,-1.246523,99.522697,0.0
916,268.90948,1.0330396000000002,2.1059963,89.82505,0.0
921,363.24908,0.0989956,0.5101045,91.76283199999999,0.0
922,320.93154,-2.004197,-0.500918,87.049774,0.0
923,399.44696,-0.309528,-1.936957,108.35738,0.0
924,379.34332,0.9792537,3.0147662,73.957962,0.0
925,374.37368,1.783491,3.0326277999999998,89.34204100000001,0.0
928,278.49606,1.6794668000000001,1.6044791,87.19896700000001,0.0
929,374.96797999999995,-0.937679,-2.592731,80.655555,0.0
931,385.96276,-0.133243,-1.8042900000000002,73.116546,0.0
933,348.50015,1.8888653000000002,1.3443826,74.070358,0.0
934,382.00994,0.048787,-0.751785,78.34465,0.0
935,307.91555,0.22788699999999998,2.8169739,87.740737,0.0
937,310.30328,0.3397078,0.2307312,106.58876000000001,0.0
938,370.02459,1.76784,-0.9133959999999999,97.407836,0.0
939,312.04168,-0.362852,-2.697125,64.99900799999999,0.0
940,403.95327000000003,-0.45576300000000003,3.0460946,108.86628999999999,0.0
941,381.52786000000003,0.3474158,-1.107445,74.71378299999999,0.0
943,297.25572999999997,1.0615478,2.8278484,62.576435,0.0
945,418.49771,-1.551131,-0.10057,94.444053,0.0
946,326.87811,-1.235527,1.7436085,103.64981999999999,0.0
947,336.79766,0.13387449999999998,0.9455193999999999,79.698494,0.0
948,316.03625,1.9312585999999998,-2.5026900000000003,89.427246,0.0
949,379.75192000000004,-2.0860090000000002,3.1336138,79.856826,0.0
950,374.60556,0.6349666,-0.42749799999999993,90.106475,0.0
953,384.99206000000004,1.5955428999999999,0.9995075999999999,68.701293,0.0
955,383.96704,1.2080434,2.9578764,98.858245,0.0
956,366.04388,0.026411900000000002,-2.204551,82.434845,0.0
957,364.35461000000004,0.8763484,-0.761709,106.03271000000001,0.0
958,397.49176,1.1765537,-1.724716,98.288787,0.0
959,302.54208,0.8411383,-1.316186,68.273384,0.0
960,502.70971,-1.520098,0.5280085999999999,262.49304,0.0
961,389.81628,0.9437127000000001,2.3647515,89.812789,0.0
963,336.91893999999996,-0.447511,-2.204866,86.792823,0.0
964,379.30003999999997,-0.391876,1.5158518,80.21346199999999,0.0
965,378.64617000000004,-0.9435680000000001,-1.51681,106.75433000000001,0.0
966,587.5684200000001,1.0732774999999999,-0.499141,166.1939,0.0
967,278.02429,-0.399025,1.3975756000000001,71.821929,0.0
968,402.85125,0.8620443000000001,-2.607557,198.45573000000002,0.0
970,341.80075,1.4797133999999998,-1.4847709999999998,86.582992,0.0
971,268.46044,1.173259,-1.8476849999999998,45.335605,0.0
972,360.17507,-0.507737,2.077795,91.396339,0.0
973,305.47863,-0.226052,-0.598846,78.271148,0.0
974,577.42944,-0.069923,1.6089222,87.502449,0.0
975,383.04339,0.1652845,-1.1931530000000001,91.572395,0.0
976,435.58114000000006,1.5760045,-1.9044150000000002,111.30908000000001,0.0
978,495.88769,-0.36648200000000003,3.1010596,66.084327,0.0
979,316.16766,-1.8831069999999999,-0.40918499999999997,86.195022,0.0
981,346.89137999999997,-0.12723099999999998,-1.948907,121.57383,0.0
982,405.11282,-0.338048,1.3218823,105.48756999999999,0.0
983,294.94326,-1.8346200000000001,1.8324666,82.68629399999999,0.0
984,325.20477,-2.248396,1.3222087,81.132919,0.0
985,394.24255,1.7119773999999999,1.4184615,99.11099200000001,0.0
987,349.53906,-0.838526,1.8417526999999998,72.244743,0.0
988,305.54927999999995,-0.6890729999999999,1.2461175,69.661567,0.0
989,326.66107,-0.533259,-2.5256819999999998,86.34378000000001,0.0
992,302.39648,0.9707281999999999,-2.343743,77.80815799999999,0.0
993,342.35769,0.15345160000000002,2.4166445,78.97303000000001,0.0
994,346.48373,-0.856068,0.47208140000000004,88.31581800000001,0.0
995,404.30416,1.3085286,-2.7318860000000003,94.136779,0.0
996,323.87265,-0.5469930000000001,2.4194452,81.916824,0.0
997,313.83541,-1.416965,2.2470362,72.70751899999999,0.0
998,311.15716000000003,-2.088386,-0.819634,154.84541000000002,0.0
999,379.53713999999997,1.8751699,0.5503594,167.70051,0.0
0,456.80911,-0.073299,-2.280703,244.12698999999998,1.0
1,539.06152,-0.687533,-0.737356,197.013,1.0
2,568.0758,-0.337093,-0.20944200000000002,49.338237,1.0
3,538.58233,1.2069931999999999,-1.645217,137.82986,1.0
4,718.3917799999999,0.1286609,0.1357108,29.297155,1.0
5,794.73559,-0.029961,-0.8208049999999999,125.97711000000001,1.0
6,579.02905,-1.002975,-1.418575,69.27399399999999,1.0
7,530.9594099999999,-1.301384,-0.960908,243.0554,1.0
8,536.13128,-1.420796,2.1095888,149.60124,1.0
9,794.24353,-0.499151,1.2588413999999999,299.67379,1.0
10,729.28344,-1.109053,1.8073381999999998,71.26520500000001,1.0
11,555.34741,0.0830619,-2.498043,45.662021,1.0
12,508.92227,1.339967,2.3405245999999997,190.51828,1.0
13,765.8504,0.052577099999999995,-1.943239,76.53227199999999,1.0
14,561.23657,-0.787357,0.9644697,137.83456999999999,1.0
15,597.79547,0.2108292,3.0925135,131.91055,1.0
16,513.29626,2.5195933999999998,3.0142342999999996,97.366607,1.0
17,633.64099,0.1402605,1.4432537,71.548973,1.0
18,724.88464,-1.152472,-1.4077600000000001,150.14321,1.0
19,470.13192000000004,-1.3154,-1.2767110000000002,83.244415,1.0
20,604.0928299999999,0.4028616,2.4524098999999997,60.766868,1.0
21,789.4373099999999,-1.3305879999999999,-2.457631,135.69083999999998,1.0
22,491.06130999999993,-0.44883199999999995,-2.770555,65.581214,1.0
23,659.78863,-0.7571640000000001,-0.567762,109.95868,1.0
24,697.80627,-0.40023200000000003,-2.105732,25.041786,1.0
25,673.64355,0.6034444999999999,-1.047721,128.61346,1.0
26,457.73098,0.7686982,1.9213789000000001,74.971809,1.0
27,579.53723,-0.8417969999999999,-1.7582220000000002,44.354911,1.0
28,674.99542,-1.8106470000000001,1.0423909,102.17543,1.0
29,676.18322,-1.3361969999999999,2.0529418,121.46943,1.0
30,519.1431200000001,2.0481882,2.408786,64.835876,1.0
31,609.94421,0.36026009999999997,-1.156187,67.412254,1.0
32,494.54680999999994,1.3846716000000001,2.0883686000000004,59.673152,1.0
33,508.44625,-0.9307610000000001,0.7436901,88.485252,1.0
34,662.9791799999999,-0.836565,2.944936,158.01345,1.0
35,542.13946,-0.303309,-0.8991120000000001,141.65925,1.0
36,487.49841,-1.022625,-1.1033549999999999,121.69082,1.0
37,516.34008,0.0816825,-0.594724,93.80471,1.0
38,528.2733099999999,-1.612234,1.5450825000000001,145.85838999999999,1.0
39,334.38369,-0.381326,-1.353845,94.232505,1.0
40,507.92037999999997,0.787602,1.1881021,50.827865,1.0
41,513.50225,0.973561,2.2267832000000003,187.38359,1.0
42,571.7640299999999,-0.406638,2.5371551,76.245536,1.0
43,731.77996,-0.100145,0.4911166,57.10328199999999,1.0
44,598.30188,0.1812785,1.8432226000000003,199.17082,1.0
45,575.42358,-0.162924,1.3001138,215.08043999999998,1.0
46,489.28646,1.4079865,-1.160449,82.375,1.0
47,648.55792,-0.11021700000000001,-3.045371,139.29721,1.0
48,736.37823,-1.8139189999999998,-0.234306,58.01485400000001,1.0
49,692.47583,0.7359369,-2.641843,131.83125,1.0
50,835.09509,0.6018300999999999,-2.686579,140.63003,1.0
51,358.17474,0.6207811,0.3533409,61.241958,1.0
52,850.0931400000001,0.2499718,0.499051,72.516769,1.0
53,501.17797,1.9498034,2.4646543999999997,63.30427099999999,1.0
54,704.44201,-0.971619,-2.869813,102.93383,1.0
55,536.90325,0.39957329999999996,-2.312973,151.915,1.0
56,628.37866,0.9375538,2.2448238999999997,51.756626000000004,1.0
57,902.58355,-0.407099,0.8118029999999999,94.975135,1.0
58,551.04986,-0.568854,-2.500381,160.1352,1.0
59,525.33929,-0.888208,1.4632166000000002,125.66296000000001,1.0
60,627.27624,-0.9195190000000001,1.1363803,115.74134,1.0
61,549.5437599999999,-1.247009,0.8281214,143.33854,1.0
62,460.16668,1.7430424999999998,0.5576386,53.096435,1.0
63,516.14856,1.6589874,1.4598809,100.39577,1.0
64,676.1477,0.9107195,1.7969874,74.97101500000001,1.0
65,710.25897,0.6330127,1.5056223,140.35607,1.0
66,551.16345,0.5805922,-0.9686049999999999,309.59176,1.0
67,569.91137,0.2562834,1.2612868,207.46615,1.0
68,806.3666900000001,0.3463741,0.5650944999999999,231.29547999999997,1.0
69,744.23864,0.31363579999999996,1.1256479,117.40633999999999,1.0
70,696.7051299999999,1.6130004999999998,-2.0964169999999998,119.11711000000001,1.0
71,647.03277,-1.746255,-2.158493,132.41867,1.0
72,628.86267,1.9298017,-1.429273,138.57949,1.0
73,543.5183099999999,-2.037607,2.8821995,157.21615,1.0
74,627.15002,-1.352865,0.7886941,92.38896899999999,1.0
75,503.28457000000003,-0.914874,1.7889443999999999,158.43534,1.0
76,451.95971,0.40085490000000007,-0.173491,80.89944399999999,1.0
77,541.05078,0.372713,2.0630452,182.4084,1.0
78,567.98089,-2.531234,-0.8700049999999999,124.65567,1.0
79,873.83294,1.419211,-1.285418,164.55098,1.0
80,717.06555,-0.325033,1.3020966999999999,131.82449,1.0
81,832.00848,-0.487213,-0.331024,179.52264,1.0
82,510.24752,-2.099387,-1.974636,36.023319,1.0
83,525.26995,-0.359074,2.2630109,164.19178,1.0
84,620.00531,0.08180889999999999,-1.8629310000000001,245.33778999999998,1.0
85,540.3226900000001,-2.146316,-2.984164,120.29855,1.0
86,419.17895,0.0026408,-1.9191189999999998,173.3123,1.0
87,541.36212,-1.014828,-1.795447,106.77739,1.0
88,497.39697,-0.9069280000000001,2.972439,27.793302,1.0
89,575.54687,1.0845166000000002,1.850136,50.750122,1.0
90,579.20214,-1.040044,-1.728231,64.060058,1.0
91,865.17425,1.0692935,-0.188745,261.04962,1.0
92,511.8359,-0.594711,2.5258224,104.70449,1.0
93,1089.3593,-0.833889,-2.4328369999999997,220.43707999999998,1.0
94,534.61651,0.31813959999999997,-2.714645,149.3609,1.0
95,547.68975,0.3876599,0.0388603,55.417106000000004,1.0
96,787.5981400000001,0.6144085,-0.8277559999999999,372.48901,1.0
97,611.3718200000001,0.055301800000000005,2.6417241000000002,36.746902,1.0
98,448.98275,0.1084125,-2.144115,64.798187,1.0
99,568.33093,0.2046716,2.5424292,48.11919,1.0
100,652.9721599999999,-1.251209,2.7575173,138.10495,1.0
101,532.13464,-0.317475,0.2841888,80.636177,1.0
102,554.9707599999999,0.3372741,0.7986651,90.228347,1.0
103,684.08026,0.4896915,-2.273161,84.140502,1.0
104,676.3280599999999,-0.985131,-0.355443,132.61491,1.0
105,375.63491,0.2731578,0.9828659,167.68873,1.0
106,505.07534000000004,0.8175166,0.8166512,195.73468,1.0
107,615.83099,0.06903619999999999,1.6820783,150.71043,1.0
108,701.0653,1.2792496000000002,1.8866766,135.98907,1.0
